author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,tweet_id,reference_status
1367531,FoxNews,20946694,456439,,,"Uptick in Covid virus cases detected in wastewater sample sites: CDC
https://t.co/oL2EoAVBrr",2022-03-16 23:30:00+00:00,30,72,47,6,1504238583112105988,
1367531,FoxNews,20946694,456439,,,"Angelina Jolie says Ukrainian 'children will pay the highest price' if war doesn't end
https://t.co/qxULiqbjdJ",2022-03-16 23:25:00+00:00,42,126,224,11,1504237324556808192,
1367531,FoxNews,20946694,456439,,,"Russian model who trashed Putin on social media found dead in suitcase: report
https://t.co/UjBFCH5GC7",2022-03-16 23:20:00+00:00,222,293,402,48,1504236066496290817,
1367531,FoxNews,20946694,456439,,,"OPINION: @pj_geller: Putin's nuclear threats against Ukraine demand a NATO response
https://t.co/ysfTob6gYz",2022-03-16 23:15:00+00:00,45,79,139,2,1504234808255389703,
1367531,FoxNews,20946694,456439,,,"USA Today names transgender Biden official as one of its ‘Women of the year’
https://t.co/QiuJxeDzud",2022-03-16 23:10:00+00:00,190,2736,766,271,1504233549821616131,
1367531,FoxNews,20946694,456439,,,"Biden’s climate agenda ‘created the perfect storm for Putin,’ Republicans say
https://t.co/BlMMEW68B0",2022-03-16 23:05:00+00:00,40,85,186,5,1504232291685466116,
1367531,FoxNews,20946694,456439,,,"Zelenskyy 'grateful' to Russian reporter who interrupted live coverage with 'No War' sign
https://t.co/sz9MYUONIY",2022-03-16 23:00:02+00:00,42,35,324,0,1504231042407972868,
1367531,FoxNews,20946694,456439,,,"Biden mocked over sexual exploitation comment that Twitter users link to Hunter Biden
https://t.co/LJSoX1KFWz",2022-03-16 22:55:00+00:00,78,108,290,9,1504229774864142346,
1367531,FoxNews,20946694,456439,,,"BREAKING: Judge orders Jussie Smollett be released from jail on bond pending his hate crime hoax conviction appeal
https://t.co/FOx4XicZ5g",2022-03-16 22:54:50+00:00,170,1110,394,162,1504229732266692608,
1367531,FoxNews,20946694,456439,,,"Los Angeles DA Gascon gives 'tips' on how to avoid auto thieves amid crime wave
https://t.co/XgSIilEqEL",2022-03-16 22:50:00+00:00,17,50,58,6,1504228516757311489,
1367531,FoxNews,20946694,456439,,,"Elizabeth Warren blames price gouging from companies for rising inflation rates
https://t.co/zqenUrt0GU",2022-03-16 22:45:00+00:00,49,635,260,48,1504227258722136064,
1367531,FoxNews,20946694,456439,,,"Fed's Powell inflation message clashes with White House
https://t.co/B1agibHtw7",2022-03-16 22:40:00+00:00,42,36,84,1,1504226000552529931,
1367531,FoxNews,20946694,456439,,,"Fake heiress Anna 'Delvey' Sorokin reveals she's getting 'marriage proposals' in prison
https://t.co/yQOlfFdtVh",2022-03-16 22:35:00+00:00,17,31,79,4,1504224741892124675,
1367531,FoxNews,20946694,456439,,,"Gooden hits Meta's 'woefully inadequate' response on policies regarding illegal immigration
https://t.co/Bjr9BnMS85",2022-03-16 22:30:00+00:00,23,21,61,1,1504223486083956745,
1367531,FoxNews,20946694,456439,,,"White House stands firm on opposition to no-fly zone over Ukraine despite Zelenskyy plea
https://t.co/JSU7Zwhg0T",2022-03-16 22:25:00+00:00,29,79,111,11,1504222225171300354,
1367531,FoxNews,20946694,456439,,,"OPINION: @EnergyPhilFlynn:  Biden's oil blame game backfires
https://t.co/TIDrNcnzxQ",2022-03-16 22:20:00+00:00,68,81,280,9,1504220966947196931,
1367531,FoxNews,20946694,456439,,,"Feminine product company slammed for referring to customers as 'bleeders'
https://t.co/hztwZjG7Uy",2022-03-16 22:15:00+00:00,29,40,68,3,1504219709255737346,
1367531,FoxNews,20946694,456439,,,"US sends another $1 billion in defensive aid to Ukraine, State Dept breaks down what's included
https://t.co/jmuj0tjkbi",2022-03-16 22:10:00+00:00,77,108,254,9,1504218450348199941,
1367531,FoxNews,20946694,456439,,,"Biden admin considering removing Iran's IRGC from terror list as part of Iran deal talks: sources
https://t.co/yYpjg3MoF9",2022-03-16 22:05:00+00:00,67,165,112,31,1504217192476385283,
1367531,FoxNews,20946694,456439,,,"Former tennis pro serving in Ukrainian army calls out Tottenham's Antonio Conte over Russian athlete comments
https://t.co/BepDMoJxo1",2022-03-16 22:00:01+00:00,21,17,77,1,1504215940686299141,
1367531,FoxNews,20946694,456439,,,"Britney Spears’ Instagram account disappears again
https://t.co/t6WajSul3U",2022-03-16 21:55:00+00:00,14,63,66,5,1504214675398963201,
1367531,FoxNews,20946694,456439,,,LEADERS TARGETED: Melitopol’s Ivan Fedorov is one of several mayors in Ukraine to be captured by Putin’s forces. https://t.co/NuHmqoOddd https://t.co/uWZsf6EXwn,2022-03-16 21:53:44+00:00,48,20,211,4,1504214355742765064,
1367531,FoxNews,20946694,456439,,,'BE THE LEADER OF THE WORLD': Zelenskyy makes direct appeal to Biden in virtual speech. https://t.co/2YhpcNYhmc https://t.co/jwb4rxsydq,2022-03-16 21:52:00+00:00,67,163,456,19,1504213920361373701,
1367531,FoxNews,20946694,456439,,,"Christina Yuna Lee murder suspect charged: DA Bragg
https://t.co/Pd3rjpabMn",2022-03-16 21:50:00+00:00,14,32,77,4,1504213417086922756,
1367531,FoxNews,20946694,456439,,,"Chris Hayes accuses Poland of racism for accepting Ukrainian refugees, but not Syrians
https://t.co/nOerMEGjEX",2022-03-16 21:45:00+00:00,52,420,195,26,1504212158904684554,
1367531,FoxNews,20946694,456439,,,"Andrew Cuomo considering run against Hochul: report
https://t.co/v80YtV1kYk",2022-03-16 21:40:00+00:00,26,78,60,14,1504210900378480643,
1367531,FoxNews,20946694,456439,,,"SOCIAL INJUSTICE: The head of the Boston BLM chapter and her husband are accused of defrauding donors, misusing grant money and more. https://t.co/4LLuOZUc1B https://t.co/sMqYlUTELS",2022-03-16 21:37:02+00:00,991,1062,3759,176,1504210154845265926,
1367531,FoxNews,20946694,456439,,,"Biden calls Putin a 'war criminal' after saying Russia is inflicting 'appalling devastation' on Ukraine
https://t.co/BH9nN4x9El",2022-03-16 21:35:00+00:00,47,114,195,20,1504209642339004424,
1367531,FoxNews,20946694,456439,,,"Walmart distribution center catches fire near Indianapolis airport
https://t.co/pudcbIGo1C",2022-03-16 21:30:00+00:00,18,21,60,3,1504208386140749824,
1367531,FoxNews,20946694,456439,,,‘RIGHT UNDER OUR FEET’: GOP senator warns that the US must begin producing oil domestically as a ‘matter of national security.’ https://t.co/JTYOulVm5d https://t.co/orPh5bloM6,2022-03-16 21:28:04+00:00,105,121,645,11,1504207899815518214,
1367531,FoxNews,20946694,456439,,,"Dr. Oz will renounce his Turkish citizenship if elected to Senate: 'I will only be a U.S. citizen'
https://t.co/s9bKQy2nKv",2022-03-16 21:25:00+00:00,41,162,218,14,1504207125727395844,
1367531,FoxNews,20946694,456439,,,"Ukraine mayor abducted by Russian troops released from captivity, officials say
https://t.co/LGNSkrNwp3",2022-03-16 21:20:00+00:00,47,37,233,1,1504205867326980097,
1367531,FoxNews,20946694,456439,,,"Kim Kardashian reveals Pete Davidson got her name branded on his chest
https://t.co/AIoqShdiXe",2022-03-16 21:15:00+00:00,13,666,143,55,1504204609786683393,
1367531,FoxNews,20946694,456439,,,"'I HAVE A DREAM': Ukrainian president calls on Biden, US Congress to 'do more' as Russia's forces close in on Kyiv. https://t.co/mB13TPw1Dk https://t.co/9gENSj0Ewl",2022-03-16 21:12:00+00:00,101,168,629,17,1504203855076093954,
1367531,FoxNews,20946694,456439,,,"Energy Sec. Granholm: Ukraine crisis provides 'urgent moment' for Congress to act on 'clean energy'
https://t.co/2HLReSQVn4",2022-03-16 21:10:00+00:00,25,269,109,29,1504203350845370369,
1367531,FoxNews,20946694,456439,,,"Alex Murdaugh alleged co-conspirator, Cory Fleming, indicted for first time over Gloria Satterfield settlement
https://t.co/Ij2c82TH8j",2022-03-16 21:05:00+00:00,15,12,34,2,1504202092801671172,
1367531,FoxNews,20946694,456439,,,"Ukraine zookeeper fears hundreds of animals will die without more food, fuel: 'Dying of cold and hunger'
https://t.co/ZokZ721QGZ",2022-03-16 21:00:02+00:00,93,46,178,10,1504200842701799426,
1367531,FoxNews,20946694,456439,,,"Jimmy Kimmel mocks the Nelk Boys for Trump interview, one fires back calling late night host 'washed up'
https://t.co/cuVdVAGIYH",2022-03-16 20:55:00+00:00,45,120,308,9,1504199576122642433,
1367531,FoxNews,20946694,456439,,,"Boston BLM leader and her husband hit with federal fraud, conspiracy charges
https://t.co/muCRDTJNXm",2022-03-16 20:50:00+00:00,160,112,797,29,1504198317571338241,
1367531,FoxNews,20946694,456439,,,"DOJ charges 5 individuals for spying on US residents for China due to 'pro-democracy views'
https://t.co/1wVqylnSSv",2022-03-16 20:45:00+00:00,22,28,88,2,1504197059355717633,
1367531,FoxNews,20946694,456439,,,ISOLATING A DICTATOR: Former Vice President Pence calls for 'tightening the economic noose on Putin's regime.' https://t.co/jvyg2O3CGR https://t.co/kDCdAQt8wo,2022-03-16 20:44:00+00:00,236,593,1695,88,1504196807844315141,
1367531,FoxNews,20946694,456439,,,"OPINION: @JJCarafano: Ukraine's Zelenskyy gave a powerful address to Congress but 'what's next?' is the big question now
https://t.co/VtdLv7iGPf",2022-03-16 20:40:00+00:00,23,59,126,3,1504195801018298369,
1367531,FoxNews,20946694,456439,,,"Airline prices may increase to offset fuel costs as demand surges
https://t.co/1BuiChP50C",2022-03-16 20:35:00+00:00,27,42,56,6,1504194542953766912,
1367531,FoxNews,20946694,456439,,,"Alzheimer's disease impacting 6.5M older Americans
https://t.co/L6Nb6U3WJK",2022-03-16 20:30:00+00:00,18,39,39,1,1504193285971193861,
1367531,FoxNews,20946694,456439,,,"From @TGowdySC: Russia-Ukraine war: When does the US get involved?
https://t.co/4eWwXVArsG",2022-03-16 20:25:00+00:00,29,140,129,14,1504192026153127938,
1367531,FoxNews,20946694,456439,,,'OUT OF TOUCH WITH REALITY': Fox News contributor and former Speaker says administration 'failing' on Ukraine. https://t.co/A8FILa806W https://t.co/kBQYCsXax7,2022-03-16 20:22:00+00:00,556,723,3958,80,1504191271237267460,
1367531,FoxNews,20946694,456439,,,"UFC fighter @Trailblaze2top helps stop gunman at Houston restaurant months after subduing alleged carjacker
https://t.co/jtH6ElPmGX",2022-03-16 20:20:00+00:00,9,20,91,1,1504190768071684096,
1367531,FoxNews,20946694,456439,,,"Politico reporter instructs Mayor Bowser on agenda, says crackdown on crime 'needs to be' priority No. 1
https://t.co/qv2bGF2aGx",2022-03-16 20:15:00+00:00,14,16,58,3,1504189509902090242,
1367531,FoxNews,20946694,456439,,,"University investigation finds 'no merit' to allegations officials suppressed access to Florida COVID data
https://t.co/5yfLAdDQ00",2022-03-16 20:10:00+00:00,32,36,104,4,1504188251623464961,
1367531,FoxNews,20946694,456439,,,"UN commission moves to control fentanyl precursors, after urging by Biden administration
https://t.co/0vXfSYbVWG",2022-03-16 20:05:00+00:00,11,27,53,0,1504186993374208000,
1367531,FoxNews,20946694,456439,,,'BAMBI'S BABY BROTHER': GOP senator rips Biden's response to Russia as Zelenskyy calls on US to do more. https://t.co/UvqXMnCdsU https://t.co/nhouACeoDf,2022-03-16 20:02:00+00:00,74,223,523,9,1504186238529679368,
1367531,FoxNews,20946694,456439,,,"NYC Ukrainian restaurant says business is up 50%: 'Never seen a jump like this'
https://t.co/uO3qW9GGEq",2022-03-16 20:00:01+00:00,27,27,235,2,1504185740208459777,
1367531,FoxNews,20946694,456439,,,"NEW: Ukraine mayor abducted by Russian troops released from captivity, officials say
https://t.co/LGNSkrvVxv",2022-03-16 19:59:16+00:00,32,34,213,4,1504185550147891203,
1367531,FoxNews,20946694,456439,,,"Walmart aims to hire 50K workers, add new hubs
https://t.co/UTYndEydNy",2022-03-16 19:55:00+00:00,20,32,79,2,1504184476636696581,
1367531,FoxNews,20946694,456439,,,"Biden approves more anti-aircraft systems, drones for Ukraine, warns of 'long and difficult battle'
https://t.co/BfgEewGEZd",2022-03-16 19:50:00+00:00,51,114,175,7,1504183218144088065,
1367531,FoxNews,20946694,456439,,,"ETFs that can benefit from rising interest rates
https://t.co/o2KqdvnEvh",2022-03-16 19:45:00+00:00,5,10,28,0,1504181960029065216,
1367531,FoxNews,20946694,456439,,,"US Senate approves resolution to probe Putin for war crimes
https://t.co/IpqVFR8vue",2022-03-16 19:40:00+00:00,38,130,163,8,1504180701775679489,
1367531,FoxNews,20946694,456439,,,".@SenTomCotton rips Biden on Ukraine: He's been 'on the back foot' since day one
https://t.co/GoZNNY6VKH",2022-03-16 19:35:00+00:00,36,161,195,5,1504179443492798464,
1367531,FoxNews,20946694,456439,,,"'Violent' Chicago man out on bond for multiple felonies allegedly fires gun in restaurant
https://t.co/xYWF89wZRH",2022-03-16 19:30:00+00:00,31,50,65,5,1504178184929124358,
1367531,FoxNews,20946694,456439,,,"BREAKING: President Biden calls Putin a 'war criminal'
https://t.co/zGgFt1aK0Z",2022-03-16 19:25:22+00:00,101,294,355,32,1504177021940809731,
1367531,FoxNews,20946694,456439,,,"NATO says 'we could have done even more' in lead-up to Russian invasion, but rejects no-fly-zone pleas
https://t.co/aiTjkHvQCf",2022-03-16 19:25:00+00:00,22,44,82,5,1504176926721683458,
1367531,FoxNews,20946694,456439,,,"Mitt Romney only Republican senator to oppose repealing TSA mask mandate
https://t.co/mMiGR4uFDG",2022-03-16 19:20:00+00:00,45,258,178,24,1504175668564791301,
1367531,FoxNews,20946694,456439,,,"Chris Cuomo seeks $125 million from CNN in explosive arbitration demand
https://t.co/xW10VVutv7",2022-03-16 19:15:00+00:00,29,61,77,8,1504174410629992449,
1367531,FoxNews,20946694,456439,,,"WATCH LIVE: @PressSec briefs the press after President Biden announces $800 million in assistance for Ukraine
https://t.co/iqCmEE1Ay1",2022-03-16 19:11:11+00:00,18,55,54,2,1504173449446633479,
1367531,FoxNews,20946694,456439,,,CRITICAL MOMENT: Zelenskyy sends direct message to Biden in an address to the US Congress. https://t.co/ckXhzMCwRD https://t.co/HEgSiNjhEz,2022-03-16 19:00:00+00:00,215,276,1286,34,1504170635785777153,
1367531,FoxNews,20946694,456439,,,"DESPERATE NEED: Biden announces additional $800 million to help ‘fend off Russia’s assault’

https://t.co/zGgFt1aK0Z",2022-03-16 18:50:00+00:00,23,79,93,4,1504168119031508993,
1367531,FoxNews,20946694,456439,,,"McConnell calls on Biden to deploy additional US troops to Eastern Europe, expand trip to 'go beyond' Brussels

https://t.co/Nz88Ibo9us",2022-03-16 18:40:00+00:00,32,103,144,6,1504165602142924802,
1367531,FoxNews,20946694,456439,,,APPEAL TO AMERICA: President Zelenskyy pleads for more consequences against Russia. https://t.co/ckXhzMkW05 https://t.co/z2k61unWB0,2022-03-16 18:30:00+00:00,205,465,1195,31,1504163087729016835,
1367531,FoxNews,20946694,456439,,,"Despite emotional speech, unclear if Zelenskyy moved the needle on fighter jets, no fly zone

https://t.co/FBhGnRNXcf",2022-03-16 18:20:00+00:00,19,96,114,3,1504160568852172801,
1367531,FoxNews,20946694,456439,,,"Russian athletes should not be 'penalized' for decisions of an 'authoritarian leadership', WTA exec says

https://t.co/gkH5zO6Kow",2022-03-16 18:10:00+00:00,33,122,277,9,1504158052341145614,
1367531,FoxNews,20946694,456439,,,"Japan 7.3 magnitude earthquake triggers Fukushima tsunami warning

https://t.co/aWBXyfCQhR",2022-03-16 18:00:00+00:00,131,32,314,17,1504155537721634819,
1367531,FoxNews,20946694,456439,,,"Utah woman fights off man attempting to kidnap her in broad daylight near high school

https://t.co/U3zkdc8kBl",2022-03-16 17:50:00+00:00,32,17,146,3,1504153019293876226,
1367531,FoxNews,20946694,456439,,,"Putin only understands strength so it's time for free world to 'step up' and meet this moment: Fmr VP Pence

https://t.co/fhGtxedBa9",2022-03-16 17:40:00+00:00,82,283,482,13,1504150502941990914,
1367531,FoxNews,20946694,456439,,,"Youngest GOP congresswoman launching PAC to elect reps with 'American grit'

https://t.co/yfDWXk1Das",2022-03-16 17:30:01+00:00,25,57,155,4,1504147989345890304,
1367531,FoxNews,20946694,456439,,,"'Heart-wrenching' Zelenskyy speech gives Congress 'vivid reminder' of Putin's brutal war

https://t.co/FaNUoCAdfo",2022-03-16 17:20:00+00:00,60,153,316,13,1504145469412368389,
1367531,FoxNews,20946694,456439,,,"Biden admin gives Temporary Protected Status to tens of thousands of Afghan evacuees

https://t.co/8kxn0wcFDo",2022-03-16 17:10:00+00:00,29,47,83,10,1504142952766992389,
1367531,FoxNews,20946694,456439,,,"Yolanda Hadid faces backlash for allowing supermodel daughter Bella to get a nose job at age 14

https://t.co/HOa0VhhNMU",2022-03-16 17:00:02+00:00,8,45,62,1,1504140446120873984,
1367531,FoxNews,20946694,456439,,,"2 Washington SWAT officers shot serving high-risk warrant, dead suspect identified

https://t.co/6iUYwIrLST",2022-03-16 16:50:00+00:00,19,25,99,2,1504137919963017223,
1367531,FoxNews,20946694,456439,,,"Ukrainian TV channel says Russian hackers aired fake Zelenskyy statement

https://t.co/F0Ia4D0TiH",2022-03-16 16:40:00+00:00,53,75,120,6,1504135402998812674,
1367531,FoxNews,20946694,456439,,,"In Putin's crosshairs, Baltic ambassadors praise NATO protections, push for more Ukraine aid

https://t.co/WyRSDEnatb",2022-03-16 16:30:00+00:00,21,37,120,1,1504132887184089094,
1367531,FoxNews,20946694,456439,,,"Ukraine resident says 'crazy high' gas prices, fuel rationing hampering evacuations

https://t.co/Z3DiJlmY4A",2022-03-16 16:20:00+00:00,21,64,101,7,1504130370395992066,
1367531,FoxNews,20946694,456439,,,"Georgia father, 20, hit and killed during street racer followed by 3 more cars while walking from store

https://t.co/4ngsR7K1Mt",2022-03-16 16:10:00+00:00,23,31,67,2,1504127853914472448,
1367531,FoxNews,20946694,456439,,,"Hawley demands Biden ‘step up’ and provide Zelenskyy MiGs, weaponry: ‘This could be the end of Ukraine'

https://t.co/5oNNAHVQPZ",2022-03-16 16:00:01+00:00,70,274,328,9,1504125342054682626,
1367531,FoxNews,20946694,456439,,,"Jane Campion challenges Sam Elliott to ‘a shootout’ over ‘Power of the Dog’ feud

https://t.co/7zXhrT03RS",2022-03-16 15:50:00+00:00,9,43,55,5,1504122820225212417,
1367531,FoxNews,20946694,456439,,,"Zelenskyy issues direct message to Biden in address to Congress: 'Be the leader of peace'

https://t.co/6jtZ5YNEV6",2022-03-16 15:40:00+00:00,91,235,618,22,1504120303957553158,
1367531,FoxNews,20946694,456439,,,"Sen. Kennedy rips Biden's response to Putin: 'Bambi's baby brother'

https://t.co/1wRlnGP4XN",2022-03-16 15:30:00+00:00,52,192,257,5,1504117787039617029,
1367531,FoxNews,20946694,456439,,,"Pfizer-BioNTech seek authorization for second COVID-19 booster

https://t.co/zNn6UL1gIN",2022-03-16 15:20:00+00:00,19,72,57,9,1504115270419243012,
1367531,FoxNews,20946694,456439,,,"Zelenskyy invokes MLK's 'dream' in appeal to Congress: 'I have a need'

https://t.co/DkB85zcDkj",2022-03-16 15:10:00+00:00,70,140,451,13,1504112753845452814,
1367531,FoxNews,20946694,456439,,,"Ukraine's Zelenskyy addresses Congress, invokes 9/11, Pearl Harbor, MLK as he pleads for pivotal aid

https://t.co/VJqb5Q0P2O",2022-03-16 15:00:01+00:00,43,73,168,5,1504110244384886784,
1367531,FoxNews,20946694,456439,,,"Former Obama economic advisor predicts stagflation, 'major' recession if Fed continues current policies

https://t.co/u1UIKLCpIi",2022-03-16 14:50:00+00:00,74,61,234,8,1504107720902942733,
1367531,FoxNews,20946694,456439,,,"Indiana factory loses 7% of workforce in two weeks due to high gas prices: 'Too far to drive'

https://t.co/haOe2ykxge",2022-03-16 14:40:00+00:00,98,190,302,11,1504105204391718925,
1367531,FoxNews,20946694,456439,,,"Sam Elliott admits he’s not a ‘Yellowstone’ fan, says it’s ‘too much’ like ‘Dallas’

https://t.co/ePfzAKg7Xa",2022-03-16 14:30:00+00:00,20,52,199,5,1504102688350425097,
1367531,FoxNews,20946694,456439,,,"Fox News correspondent Benjamin Hall safely out of Ukraine after suffering serious injuries

https://t.co/h7C0nb3OnO",2022-03-16 14:20:00+00:00,217,124,2711,24,1504100170891333635,
1367531,FoxNews,20946694,456439,,,"Angelina Jolie says Ukrainian 'children will pay the highest price' if war doesn't end

https://t.co/qxULipTHP9",2022-03-16 14:10:00+00:00,62,183,380,11,1504097654258556935,
1367531,FoxNews,20946694,456439,,,"Biden to respond to Ukraine President Zelenskyy's address to Congress with promise of more military aid

https://t.co/7qpL9F61IR",2022-03-16 14:00:03+00:00,40,136,155,12,1504095149923708931,
1367531,FoxNews,20946694,456439,,,"Russian model who trashed Putin on social media found dead in suitcase: Report

https://t.co/UjBFCH5GC7",2022-03-16 13:50:00+00:00,438,527,840,241,1504092621354024962,
1367531,FoxNews,20946694,456439,,,"St. Patrick's Day: The history behind the holiday in the United States

https://t.co/Q4GPYmw9Kc",2022-03-16 13:40:00+00:00,21,32,96,0,1504090104561811456,
1367531,FoxNews,20946694,456439,,,"Stormy weather forecast from Southeast through mid-Atlantic

https://t.co/srqOifo0Is",2022-03-16 13:30:00+00:00,10,23,34,1,1504087588377796609,
1367531,FoxNews,20946694,456439,,,"OPINION: Putin's nuclear threats against Ukraine demand a NATO response

https://t.co/ysfTob6gYz",2022-03-16 13:20:00+00:00,60,204,351,5,1504085071950659596,
1367531,FoxNews,20946694,456439,,,"Rooftop Revelations: Jussie Smollett case exposed corruption of Kim Foxx, Chicago legal system

https://t.co/eToiUBhDCK",2022-03-16 13:10:00+00:00,63,43,248,0,1504082555234045956,
1367531,FoxNews,20946694,456439,,,"‘Alaskan Bush People’ star Bear Brown arrested in alleged domestic violence incident with wife

https://t.co/KvpTL4KLzz",2022-03-16 13:00:00+00:00,15,37,48,2,1504080039956074497,
1367531,FoxNews,20946694,456439,,,"'Bachelor' Clayton Echard makes his pick, 'The Bachelorette' leads announced

https://t.co/Jei7MSqf00",2022-03-16 12:50:00+00:00,10,32,39,1,1504077521578471426,
1367531,FoxNews,20946694,456439,,,"Chicago's green river tradition has a surprising connection to soda brand: report

https://t.co/kquq0BOZtH",2022-03-16 12:40:00+00:00,30,31,92,1,1504075005037977603,
1367531,FoxNews,20946694,456439,,,"USA Today names transgender Biden official as one of its ‘Women of the year’

https://t.co/QiuJxelY5D",2022-03-16 12:30:00+00:00,344,3851,1317,470,1504072488573014018,
1367531,FoxNews,20946694,456439,,,"New York Rangers fans boo Gov. Hochul's introduction on women’s empowerment night

https://t.co/lvEOQ9hYU0",2022-03-16 12:20:00+00:00,37,34,267,4,1504069972162666503,
1367531,FoxNews,20946694,456439,,,"Zelenskyy to address Congress at critical moment in Russia-Ukraine war

https://t.co/BsbU2epT5z",2022-03-16 12:10:00+00:00,70,115,331,11,1504067455689265158,
1367531,FoxNews,20946694,456439,,,"Former Miss Ukraine Veronika Didusenko recalls her escape with son amid Russian invasion: 'I had to survive'

https://t.co/8XIjvdP9j7",2022-03-16 12:00:01+00:00,26,34,180,0,1504064944547020802,
1367531,FoxNews,20946694,456439,,,"Russian journalist fined for protesting war on live TV latest dissident facing Kremlin suppression

https://t.co/xcwAqnZVbx",2022-03-16 11:50:00+00:00,45,93,157,4,1504062422394437632,
1367531,FoxNews,20946694,456439,,,"2022 NCAA Women’s Swimming and Diving Championships: Lia Thomas favorite to win 200, 500 freestyle

https://t.co/LMH5yokZ7k",2022-03-16 11:40:00+00:00,36,545,81,36,1504059905816371206,
1367531,FoxNews,20946694,456439,,,"OPINION: China's nuclear threats are following on the heels of Russia's threats and should be a US wake up call

https://t.co/FBw7HsDdvJ",2022-03-16 11:30:00+00:00,89,127,281,12,1504057388957020160,
1367531,FoxNews,20946694,456439,,,"Ukrainians in shelled cities like Mariupol facing 'inhuman suffering': official

https://t.co/hKaANMvef1",2022-03-16 11:20:00+00:00,38,50,104,4,1504054872328474628,
1367531,FoxNews,20946694,456439,,,"Biden’s climate agenda ‘created the perfect storm for Putin,’ Republicans say

https://t.co/BlMMEW68B0",2022-03-16 11:10:00+00:00,70,162,347,8,1504052355926413314,
1367531,FoxNews,20946694,456439,,,SAVING SUNSHINE: Legislation that would eliminate the need to set clocks back in the fall will take effect in November 2023 pending passage in the House. https://t.co/zR5EbVjWGA https://t.co/5NP0i22dcx,2022-03-16 11:05:00+00:00,73,109,589,19,1504051098092556292,
1367531,FoxNews,20946694,456439,,,"NJ woman, a 'proud' Ukrainian, sells varsity sweater jackets to support home country amid war

https://t.co/9Bxhp7amcY",2022-03-16 11:00:02+00:00,15,25,98,3,1504049850320494592,
1367531,FoxNews,20946694,456439,,,"When will Putin stop his 'war crimes'...and surrender?
https://t.co/lUPlj7dqEm",2022-03-16 10:40:00+00:00,46,161,175,4,1504044806019829761,
1367531,FoxNews,20946694,456439,,,"MSNBC anchor asks why Biden is not receiving a 'Zelenskyy bounce' for his 'popular policies' in the polls
https://t.co/QavDyrCAS3",2022-03-16 10:35:00+00:00,36,167,148,19,1504043547892322306,
1367531,FoxNews,20946694,456439,,,"Mississippi Gov. Reeves signs bill targeting critical race theory
https://t.co/hBzzQe6dLh",2022-03-16 10:30:00+00:00,40,58,295,1,1504042289370390529,
1367531,FoxNews,20946694,456439,,,"Stars we've lost in 2022
https://t.co/0xZuP7gLpm",2022-03-16 10:20:00+00:00,22,21,54,1,1504039773580709894,
1367531,FoxNews,20946694,456439,,,"Second gentleman Doug Emhoff tests positive for COVID-19
https://t.co/rIpQhhpbDN",2022-03-16 10:15:00+00:00,22,45,47,4,1504038514903511041,
1367531,FoxNews,20946694,456439,,,"Russian lawmaker demands return of Alaska, California fort and reparations amid U.S.-led sanctions
https://t.co/PAGwHDvY9T",2022-03-16 10:10:00+00:00,66,184,162,29,1504037256276893702,
1367531,FoxNews,20946694,456439,,,"Unvaccinated Mets and Yankees players can't play in home games under New York mandate
https://t.co/A9kiRPGCEj",2022-03-16 10:05:00+00:00,29,53,93,7,1504035998342201345,
1367531,FoxNews,20946694,456439,,,"Biden to travel to Brussels for NATO summit amid Russia's war on Ukraine
https://t.co/3lOkV1HQtA",2022-03-16 10:00:02+00:00,41,119,112,13,1504034748032643076,
1367531,FoxNews,20946694,456439,,,TIME FOR ACTION: @seanhannity calls on NATO countries to immediately end their dependence on Russian energy. https://t.co/CQofPNLHck,2022-03-16 09:55:00+00:00,116,466,887,28,1504033481382371328,
1367531,FoxNews,20946694,456439,,,"NATO chief warns of risk of accidental Russian strike in allied nation, calls for increased air defense
https://t.co/5NEnCIoWmd",2022-03-16 09:50:00+00:00,49,50,169,5,1504032223195922435,
1367531,FoxNews,20946694,456439,,,"CDC eases cruise ship travel COVID-19 warning level
https://t.co/MPqSnqkRrH",2022-03-16 09:40:00+00:00,22,22,70,2,1504029706840158216,
1367531,FoxNews,20946694,456439,,,"Republicans go for kill shot on COVID transportation mask mandates: 'About time'
https://t.co/0cy3TlScts",2022-03-16 09:30:00+00:00,37,37,251,4,1504027190920372227,
1367531,FoxNews,20946694,456439,,,'PEOPLE ARE DYING': @SenJohnKennedy gives his take on President Biden's response to Russia's invasion. https://t.co/RuKvOvpBD2 https://t.co/NfTHBnxTNr,2022-03-16 09:30:00+00:00,132,99,744,12,1504027190438113282,
1367531,FoxNews,20946694,456439,,,"Massachusetts fire fighters enter burning building to rescue trapped dog
https://t.co/eqcbrUIxo6",2022-03-16 09:20:00+00:00,20,18,142,3,1504024673364938753,
1367531,FoxNews,20946694,456439,,,"Pelosi marks Equal Pay Day with Labor Secretary Marty Walsh, says new data is 'heartbreaking'
https://t.co/VvzMphQcP3",2022-03-16 09:10:00+00:00,18,46,58,6,1504022157122224129,
1367531,FoxNews,20946694,456439,,,"CNBC host to Buttigieg on national debt: 'No one' with credit card bills 'thinks the answer is to spend more'
https://t.co/Peoh8LaWLi",2022-03-16 09:00:02+00:00,42,48,242,10,1504019651705024522,
